altitude,TAS (kts),CL,CD
39000,370,0.5844243429519479,0.03434517613066227
39000,380,0.5540698930063828,0.03289372474611639
39000,390,0.52602033234794,0.03162129038182437
39000,400,0.5000480784382604,0.03050201939149146
39000,410,0.4759529598460539,0.029514311239421213
39000,420,0.4535583477898053,0.028640037343692356
39500,330,0.7525594579170575,0.043786520983417454
39500,340,0.7089422575014496,0.04110916322779257
39500,350,0.6690099997319804,0.03879812394913815
39500,360,0.6323589889441944,0.036794871417738004
39500,370,0.5986393350413995,0.035051500245269984
39500,380,0.5675465717947895,0.03352858266855276
39500,390,0.5388147598104378,0.03219349650636235
39500,400,0.5122107810447974,0.0310191151371779
39500,410,0.48752959528356676,0.029982774463649053
39500,420,0.46459027759165294,0.029065453293372946
40000,330,0.770864011569116,0.044957715621962074
40000,340,0.7261859070923592,0.04214853080970121
40000,350,0.6852823743663408,0.039723701169921126
40000,360,0.6477398986101601,0.03762181300256302
40000,370,0.6132000793270763,0.03579260216604277
40000,380,0.5813510447359885,0.03419469956305626
40000,390,0.5519203869814381,0.032793876769761095
40000,400,0.5246693178742297,0.0315616715109816
40000,410,0.4993878099933178,0.030474303760336725
40000,420,0.47589053775440315,0.029511815764815354
40500,330,0.7896137880947643,0.04618657724267326
40500,340,0.7438489751169537,0.04323907450686679
40500,350,0.7019505430491418,0.040694851725253375
40500,360,0.6634949191629619,0.038489471325712746
40500,370,0.6281149855625995,0.03657019427370879
40500,380,0.5954912847889187,0.0348936145509014
40500,390,0.5653447831921096,0.0334238184030664
40500,400,0.5374308845219992,0.032130942136800136
40500,410,0.511534452846638,0.030990034850862592
40500,420,0.48746565489523724,0.029980156117502585
