altitude,TAS (kts),CL,CD
32500,380,0.7009661919302439,0.04312820489585506
32500,390,0.6654800665005076,0.04104313991310936
32500,400,0.6326219882170451,0.039209054938954546
32500,410,0.6021387157330588,0.03759055441834026
32500,420,0.5738067920336009,0.03615793208710735
33000,330,0.9471940187540933,0.06057858989403177
33000,340,0.892296095521806,0.05623626984958877
33000,350,0.8420361521822106,0.05248806990801838
33000,360,0.7959060852030927,0.04923905934792244
33000,370,0.7534655123617298,0.04641154196769653
33000,380,0.7143312232847701,0.04394157115205918
33000,390,0.6781684986345877,0.0417762380392325
33000,400,0.6446839290145049,0.0398715468381719
33000,410,0.6136194446301058,0.038190739381610855
33000,420,0.5847473279043127,0.03670296581212305
33500,330,0.9653350258247335,0.06207048361961367
33500,340,0.9093856774421581,0.05756023934448811
33500,350,0.8581631372433758,0.0536670907153059
33500,360,0.8111495703110613,0.050292435892880225
33500,370,0.7678961600607271,0.04735557404334842
33500,380,0.7280123567334731,0.0447900856369349
33500,390,0.6911570303242177,0.042541015744363433
33500,400,0.6570311519519596,0.04056266718931871
33500,410,0.6253717091749762,0.03881686030936653
33500,420,0.5959466230856775,0.03727155223539057
34000,330,0.9839070327156576,0.06362714110817519
34000,340,0.9268812790894041,0.05894168293763562
34000,350,0.8746732723488583,0.054897293334542775
34000,360,0.8267552149902403,0.05139153997708301
34000,370,0.7826696556810456,0.04834058696672712
34000,380,0.742018530905368,0.0456754345088993
34000,390,0.7044541476839916,0.04333899278613469
34000,400,0.6696717241420946,0.04128378937896416
34000,410,0.6374031877616604,0.039470161422055235
34000,420,0.607411994686707,0.03786482124543922
34500,330,1.002922282424993,0.06525168349713598
34500,340,0.9447944338761397,0.060383370458183414
34500,350,0.8915774412741371,0.0561811443529243
34500,360,0.8427333067598902,0.05253857533186575
34500,370,0.7977957381744468,0.04936855571352035
34500,380,0.7563589789202337,0.04659939291471012
34500,390,0.718068616410794,0.044171769128586814
34500,400,0.682613978475511,0.042036359275237106
34500,410,0.649721811755394,0.0401519526048406
34500,420,0.6191510008848172,0.03848396236155685
35000,330,1.02239342314638,0.06694739740279784
35000,340,0.9631370569259583,0.06188821858823185
35000,350,0.908886888005231,0.05752124113307683
35000,360,0.8590944736160557,0.05373586252769885
35000,370,0.8132844688140306,0.050441559970207155
35000,380,0.7710432394781218,0.04756383011723139
35000,390,0.7320094923119053,0.045041029563893525
35000,400,0.695866523629005,0.042821899404423214
35000,410,0.6623357750186839,0.040863613191392825
35000,420,0.6311714500036325,0.03913022816988658
35500,330,1.0423335235971534,0.06871774449982165
35500,340,0.9819214595132353,0.06345929936406189
35500,350,0.9266132303651431,0.0589203193835722
35500,360,0.8758496969114973,0.05498584573793835
35500,370,0.8291462433873632,0.051561790195705184
35500,380,0.786081168419183,0.048570714943760515
35500,390,0.7462861322796187,0.045948548623013515
35500,400,0.7094382544983127,0.04364201338866134
35500,410,0.6752535438413444,0.04160659598422266
35500,420,0.6434814099757937,0.039804937974330726
36000,330,1.0627560889995777,0.07056637170234417
36000,340,1.0011603641181146,0.06509984921128797
36000,350,0.9447684742208494,0.06038126120490844
36000,360,0.8930103247843677,0.05629109992737372
36000,370,0.8453918049090874,0.05273155406372011
36000,380,0.8014829507759976,0.04962212157653781
36000,390,0.7609082057334258,0.04689619579475584
36000,400,0.7233383630753378,0.044498390662349896
36000,410,0.6884838672935992,0.042382431527512664
36000,420,0.6560892182089231,0.04050948167674982
36500,330,1.0877168396501073,0.07287450070011195
36500,340,1.0246744276634663,0.06714818035642044
36500,350,0.9669580721460959,0.06220534027140525
36500,360,0.91398428887266,0.05792079305316067
36500,370,0.8652473618546147,0.05419207887944393
36500,380,0.8203072287942987,0.05093486983332382
36500,390,0.7787795124122073,0.0480793937449788
36500,400,0.7403272739868545,0.0455676323221787
36500,410,0.7046541572748167,0.04335111169868133
36500,420,0.6714986612125664,0.041389149436441564
37000,330,1.1141734485468056,0.07537944635820729
37000,340,1.04959765178847,0.06937117491751442
37000,350,0.9904774575244665,0.06418496053615763
37000,360,0.9362151894039134,0.059689451877436024
37000,370,0.8862928308747053,0.05577714422857565
37000,380,0.8402596159747033,0.0523595575562321
37000,390,0.7977218181903165,0.04936348426632517
37000,400,0.7583343034171697,0.04672804937678577
37000,410,0.7217935071192572,0.044402392277539234
37000,420,0.6878315677253238,0.0423438274190575
37500,330,1.141273563297967,0.07800772989016205
37500,340,1.0751270851483443,0.07170362471644173
37500,350,1.0145689064746826,0.06626205283736503
37500,360,0.958986813604542,0.06154519547269788
37500,370,0.9078501902348329,0.05744025462010516
37500,380,0.8606973063929959,0.05385439368898282
37500,390,0.8171248589293135,0.05071080050845077
37500,400,0.7767793190196788,0.047945602749637065
37500,410,0.7393497385077251,0.04550543554075198
37500,420,0.7045617406074183,0.04334551159209346
38000,330,1.169032835939207,0.08076542417467478
38000,340,1.1012774726105508,0.07415091908221774
38000,350,1.0392463333369772,0.06844141647823712
38000,360,0.9823123135322507,0.06349231169663455
38000,370,0.9299318906777188,0.05918525281587577
38000,380,0.8816321041120476,0.05542283218104456
38000,390,0.8369998411162373,0.052124455563230074
38000,400,0.7956729739611231,0.04922310570416194
38000,410,0.7573329912776898,0.04666279016613738
38000,420,0.7216988425951227,0.04439651643433501
38500,330,1.1974672992116435,0.08365890110529278
38500,340,1.128063917682941,0.07671871270226197
38500,350,1.0645239908910042,0.07072808706884795
38500,360,1.0062051611431175,0.06553529953137502
38500,370,0.952550685786326,0.06101617078665599
38500,380,0.9030761003057342,0.057068497046566725
38500,390,0.8573582438142539,0.053607715804159246
38500,400,0.815026180525925,0.05056351002253513
38500,410,0.7757536518985602,0.04787713032265995
38500,420,0.739252771452086,0.04549927038428237
39000,330,1.2265933758218197,0.0866948463132286
39000,340,1.1555018912369912,0.07941293868804733
39000,350,1.0904164785877244,0.07312734816135308
39000,360,1.0306791560725017,0.06767887947877994
39000,370,0.9757196393498627,0.06293723902836013
39000,380,0.9250416802423559,0.05879519073798084
39000,390,0.8782118252925456,0.055164008433597575
39000,400,0.8348501164187262,0.0519699128260275
39000,410,0.7946223594705305,0.04915126184933205
39000,420,0.7572336656859193,0.046656321451269786
39500,330,1.2564278879268613,0.08988027461509521
39500,340,1.183607240443211,0.0822398222840725
39500,350,1.116938750981512,0.07564474345809802
39500,360,1.0557484336052103,0.06992800446757377
39500,370,0.9994521329089499,0.0649528963369787
39500,380,0.9475415304379171,0.0606069029318991
39500,390,0.8995726298174572,0.05679692940161792
39500,400,0.8551562312202202,0.05344556373117514
39500,410,0.8139500118693349,0.05048812873834989
39500,420,0.7756519104038276,0.047870343102863616
40000,330,1.2869880668503375,0.09322254622125226
40000,340,1.2123961979238906,0.08520589525183314
40000,350,1.1441061263673618,0.07828608962082717
40000,360,1.0814274728395203,0.07228787129751907
40000,370,1.0237618734843084,0.06706780006480434
40000,380,0.9705886459833919,0.06250781974761058
40000,390,0.9214529946088217,0.058510251714763296
40000,400,0.8759562530000112,0.05499387235830224
40000,410,0.8337477720404626,0.05189081993744471
40000,420,0.7945181433106676,0.049144140442142714
40500,330,1.3182915630344456,0.09672938374221546
40500,340,1.2418853911284702,0.08831801096202746
40500,350,1.171934295628173,0.0810574897105886
40500,360,1.1077311050497776,0.07476393264707645
40500,370,1.0486629014934346,0.06928683688165103
40500,380,0.9941963380502159,0.06450233341947574
40500,390,0.943865556965491,0.06030793415390839
40500,400,0.8972621950903198,0.05661841620974686
40500,410,0.8540270744464674,0.05336257648716645
40500,420,0.8138432608528977,0.05048065668913414
