altitude,TAS (kts),CL,CD
38000,340,0.21850743504177594,0.024053056464247043
38000,350,0.20619966931289233,0.023828287055864084
38000,360,0.1949032368119545,0.023633452683950402
38000,370,0.18451029576938865,0.02346389411753101
38000,380,0.17492700478413645,0.023315776651118218
38000,390,0.1660713970468725,0.023185927483435297
38000,400,0.15787162181768316,0.02307170830593986
38000,410,0.15026448239636706,0.022970914830803466
38000,420,0.1431942148006196,0.022881697075551734
38000,430,0.13661146290334938,0.022802495747253508
38000,440,0.13047241472535798,0.022731991193183428
38500,300,0.2874871888980335,0.025553902002561222
38500,310,0.26923878252677436,0.025117049446709484
38500,320,0.25267428711741224,0.024745304700922576
38500,330,0.23759271809754834,0.024427362886798185
38500,340,0.22382220588947244,0.024154144333516862
38500,350,0.21121507755773894,0.02391830778647203
38500,360,0.19964388117919,0.02371388020956849
38500,370,0.18899815194173136,0.02353597296180776
38500,380,0.17918176593367743,0.02338056252545378
38500,390,0.1701107626615583,0.02324431987765177
38500,400,0.16171154375514388,0.023124476805497885
38500,410,0.15391937537669848,0.023018720487003177
38500,420,0.1466771371928742,0.02292510985072918
38500,430,0.13993427258422397,0.022842008827678062
38500,440,0.13364590392987097,0.022768032788400987
39000,300,0.2944797588778576,0.025728888120716727
39000,310,0.27578749530704666,0.025270525930412572
39000,320,0.25882010057624205,0.02488047731187873
39000,330,0.24337170155194837,0.024546880760000497
39000,340,0.22926624826130781,0.024260209541448072
39000,350,0.21635247591026277,0.024012760934797536
39000,360,0.20449983255406784,0.023798267805129596
39000,370,0.1935951665376712,0.02361160080579019
39000,380,0.18354001592110236,0.023448538310105696
39000,390,0.17424837803423526,0.023305587381645156
39000,400,0.1656448643687949,0.023179843506945526
39000,410,0.1576631665616132,0.023068879985880104
39000,420,0.15024477493768243,0.022970660173031218
39000,430,0.1433379031855445,0.022883467443054025
39000,440,0.13689658212297096,0.022805848990468905
39500,300,0.3016424096014886,0.025912490160618265
39500,310,0.28249549286299663,0.025431559249980015
39500,320,0.26511539906380827,0.02502230551729278
39500,330,0.249291247604536,0.024672283423685718
39500,340,0.23484270643714508,0.02437149716096909
39500,350,0.2216148315439508,0.02411186474309091
39500,360,0.20947389555658935,0.023886810455545075
39500,370,0.19830399462479165,0.023690952394218423
39500,380,0.18800427191228516,0.023519861069062543
39500,390,0.17848663290028913,0.02336987155933555
39500,400,0.16967385540083738,0.023237936339883122
39500,410,0.16149801822804266,0.023121509225338163
39500,420,0.15389918857218804,0.02301845329045665
39500,430,0.14682432051992414,0.022926967387133908
39500,440,0.1402263267775515,0.02284552717702556
40000,300,0.30897927795414853,0.026105132350817878
40000,310,0.2893666494887968,0.025600521486964
40000,320,0.2715638185143884,0.02517111702362297
40000,330,0.2553547751687178,0.024803860631663052
40000,340,0.24055480117537514,0.024488264331846542
40000,350,0.227005183803048,0.02421584819935859
40000,360,0.21456894302371435,0.0239797127463435
40000,370,0.2031273558500612,0.023774211075869404
40000,380,0.19257711229829205,0.023594695599789405
40000,390,0.182827975120798,0.02343732094493116
40000,400,0.1738008438492086,0.02329888953287597
40000,410,0.16542614524612356,0.023176729809832635
40000,420,0.1576424887521166,0.02306859963317833
40000,430,0.1503955382145666,0.022972609170338512
40000,440,0.14363706103240376,0.022887159027987138
40500,300,0.3164946014427936,0.02630725980792461
40500,310,0.2964049337133343,0.02577780304337306
40500,320,0.27816908329933027,0.025327255672854355
40500,330,0.2615657863163583,0.024941916404565674
40500,340,0.2464058315731092,0.024610780854829123
40500,350,0.23252664595797087,0.024324951566459932
40500,360,0.2197879176686067,0.024077189336383396
40500,370,0.2080680360106021,0.023861569227200296
40500,380,0.19726117818456668,0.023673214814006825
40500,390,0.1872749120963276,0.02350809138612955
40500,400,0.1780282133115714,0.023362843923601145
40500,410,0.16944981635842607,0.023234669331347886
40500,420,0.16147683747081304,0.02312121506870174
40500,430,0.15405361887426405,0.02302049825199505
40500,440,0.14713075480295157,0.022930840737382108
